order_date,store,city,product,category,quantity,unit_price,discount,tax,total_sales,customer_type,payment_mode,channel,event_type
2023-09-26,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,21.77,0.0,2.18,23.95,Guest,Other,Register,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,21.95,0.0,0.0,21.95,Guest,Other,DoorDash,Payment
2023-09-26,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,40.86,0.0,4.09,44.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Corn Cheese,Sides,1,10.87,0.0,1.08,11.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Fanta,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Japchae,K-Main,2,19.05,0.0,3.81,41.9,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Beef Bulgogi,K-Main,1,25.41,0.0,2.54,27.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,23.59,0.0,2.36,25.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Chicken Radish,Sides,1,3.64,0.0,0.36,4.0,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Milkis,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Coke Diet,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Korean Sauces,Sides,1,2.73,0.0,0.27,3.0,Guest,Card,Register,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Spicy Pork Belly,K-Main,1,25.41,0.0,2.54,27.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Rice,Sides,2,3.64,0.0,0.73,8.0,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,2,4.09,0.0,0.82,9.0,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Kimchi Pancake,K-Main,1,21.77,0.0,2.18,23.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.87,0.0,2.08,22.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,FREE Corn Cheese GoogleReview,Sides,1,0.0,0.0,0.0,0.0,Guest,Other,Register,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,21.78,0.0,2.17,23.95,Guest,Other,Register,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Bacon and Cheese fries,Sides,1,11.77,0.0,1.18,12.95,Guest,Other,Register,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Kimchi Loaded Fries,Sides,1,16.32,0.0,1.63,17.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Soju,Alcohol,1,17.23,0.0,1.72,18.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Soju,Alcohol,1,17.22,0.0,1.73,18.95,Guest,Online,Square Online,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,21.77,0.0,2.18,23.95,Guest,Other,Uber Eats,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Beer Bottles,Alcohol,1,7.46,1.54,0.59,6.51,Guest,Card,Register,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Beer Bottles,Alcohol,1,7.46,1.53,0.59,6.52,Guest,Card,Register,Payment
2023-09-26,TK Korean Restaurant,Mumbai,Soju,Alcohol,1,17.78,3.67,1.42,15.53,Guest,Card,Register,Payment
2023-09-26,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,32.25,5.24,2.7,29.71,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,2,28.56,9.28,4.78,52.62,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.79,6.15,3.16,34.8,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beef Bulgogi,K-Main,1,25.79,4.19,2.16,23.76,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,40.87,0.0,4.08,44.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Chicken Radish,Sides,1,3.64,0.0,0.36,4.0,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Somaek,Alcohol,1,39.95,0.0,0.0,39.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Soju,Alcohol,1,17.22,0.0,1.73,18.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Unlimited Chicken Wings (Wed),Chicken,2,32.33,0.0,6.47,71.12,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12 Wings WED,Chicken,3,0.0,0.0,0.0,0.0,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Kimchi,Sides,1,4.55,0.0,0.45,5.0,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Spicy Pork Belly,K-Main,1,25.41,0.0,2.54,27.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,21.95,0.0,0.0,21.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Kimchi,Sides,1,3.64,0.0,0.36,4.0,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.2,0.0,2.12,23.32,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Spicy Seafood Stew (2 servings),K-Main,1,39.66,0.0,3.97,43.63,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rice,Sides,2,3.7,0.0,0.74,8.13,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,21.95,0.0,0.0,21.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.23,0.0,1.72,18.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Bacon and Cheese fries,Sides,1,11.77,0.0,1.18,12.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Chicken Radish,Sides,1,4.55,0.0,0.45,5.0,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Corn Cheese,Sides,1,10.86,0.0,1.09,11.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Onion Rings,Sides,1,9.05,0.0,0.9,9.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Unlimited Chicken Wings (Wed),Chicken,1,32.33,0.0,3.23,35.56,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18 Wings WED,Chicken,1,0.0,0.0,0.0,0.0,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Unlimited Chicken Wings (Wed),Chicken,1,32.32,0.0,3.24,35.56,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12 Wings WED,Chicken,1,0.0,0.0,0.0,0.0,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,24.89,0.0,2.49,27.38,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.5,0.0,1.75,19.25,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Kimchi Loaded Fries,Sides,1,16.58,0.0,1.66,18.24,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Solo Lemon,Soft Drinks,3,4.16,0.0,1.24,13.72,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,22.13,0.0,2.21,24.34,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,FREE Corn Cheese GoogleReview,Sides,1,0.0,0.0,0.0,0.0,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.79,6.14,3.16,34.81,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,28.59,0.0,2.85,31.44,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,22.3,0.0,0.0,22.3,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Bacon and Cheese fries,Sides,1,11.96,0.0,1.2,13.16,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,7.23,0.0,0.72,7.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beer Bottles,Alcohol,2,7.22,0.0,1.45,15.9,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.83,3.1,2.57,28.3,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rice,Sides,2,3.64,0.0,0.73,8.0,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,21.77,0.0,2.18,23.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Bacon and Cheese fries,Sides,1,11.77,0.0,1.18,12.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,28.58,0.0,2.86,31.44,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Corn Cheese,Sides,1,11.04,0.0,1.1,12.14,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beer Bottles,Alcohol,1,7.35,0.0,0.73,8.08,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,1,4.15,0.0,0.42,4.57,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.83,0.0,3.78,41.61,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.82,0.0,3.78,41.6,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beef Bulgogi,K-Main,1,25.81,0.0,2.59,28.4,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Kimchi,Sides,1,3.69,0.0,0.37,4.06,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rice,Sides,1,3.7,0.0,0.37,4.07,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Seafood Pancake,K-Main,1,21.77,0.0,2.18,23.95,Guest,Other,DoorDash,Payment
2023-09-27,TK Korean Restaurant,Mumbai,FREE Corn Cheese GoogleReview,Sides,1,0.0,0.0,0.0,0.0,Guest,Unknown,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Korean Sauces,Sides,1,2.77,0.0,0.28,3.05,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Original Ddeokbokki,K-Main,1,26.32,0.0,2.63,28.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rice,Sides,2,3.64,0.0,0.73,8.0,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,28.14,0.0,2.81,30.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Crushed Pear Juice,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beer Bottles,Alcohol,1,7.23,0.0,0.72,7.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.18,3.44,1.77,19.51,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,1,4.16,0.0,0.41,4.57,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.37,2.3,1.91,20.98,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rice,Sides,1,3.64,0.0,0.36,4.0,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.56,4.64,2.39,26.31,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Takeaway Box,Specials,1,0.45,0.0,0.05,0.5,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Takeaway Box,Specials,2,0.46,0.0,0.09,1.0,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.87,0.0,2.08,22.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Corn Cheese,Sides,1,10.86,0.0,1.09,11.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Spicy Seafood Stew (2 servings),K-Main,1,39.05,0.0,3.9,42.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Bibimbap,Lunch,1,16.32,0.0,1.63,17.95,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Sprite,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beef Bulgogi Stew (small),Lunch,1,36.32,0.0,3.63,39.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Kimchi Casserole (2 Servings),K-Main,1,35.06,0.0,3.5,38.56,Guest,Card,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.07,2.3,1.88,20.65,Guest,Cash,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.17,3.44,1.78,19.51,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rice,Sides,1,3.69,0.6,0.31,3.4,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.23,0.0,1.72,18.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,7.23,0.0,0.72,7.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,2,28.14,0.0,5.63,61.9,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Takeaway Box,Specials,1,0.45,0.0,0.05,0.5,Guest,Cash,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.05,0.0,1.9,20.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Solo Lemon,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Braised Beef Short Rib with Soy Sauce,K-Main,1,29.95,0.0,3.0,32.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Kimchi Pancake,K-Main,1,21.77,0.0,2.18,23.95,Guest,Other,Register,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,31.77,0.0,3.18,34.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Bacon and Cheese fries,Sides,1,11.77,0.0,1.18,12.95,Guest,Other,Uber Eats Pickup,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,Uber Eats Pickup,Payment
2023-09-27,TK Korean Restaurant,Mumbai,O.G Burger,Burgers,1,16.32,0.0,1.63,17.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Classic Chicken Burger,Burgers,1,15.41,0.0,1.54,16.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,31.33,5.09,2.62,28.86,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,28.56,4.64,2.39,26.31,Guest,Online,Square Online,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Texas Burger,Burgers,1,17.23,0.0,1.72,18.95,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,2,17.23,0.0,3.45,37.9,Guest,Other,Uber Eats,Payment
2023-09-27,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.2,0.0,2.12,23.32,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Soju,Alcohol,1,17.5,0.0,1.75,19.25,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,21.77,0.0,2.18,23.95,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Kimchi,Sides,1,3.64,0.0,0.36,4.0,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,22.12,0.0,2.21,24.33,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.51,0.0,1.75,19.26,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Rice,Sides,1,3.69,0.0,0.37,4.06,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,32.25,5.24,2.7,29.71,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.33,3.14,1.62,17.81,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.56,4.65,2.39,26.3,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Fried Vegetable Dumplings (10pcs),Sides,1,17.95,0.0,0.0,17.95,Guest,Other,DoorDash Pickup,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.23,0.0,1.72,18.95,Guest,Other,DoorDash Pickup,Payment
2023-09-28,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,DoorDash Pickup,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Kimchi Pancake,K-Main,1,21.77,0.0,2.18,23.95,Guest,Other,DoorDash Pickup,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Spicy Pork Belly,K-Main,1,25.41,0.0,2.54,27.95,Guest,Other,DoorDash Pickup,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,31.77,0.0,3.18,34.95,Guest,Other,DoorDash Pickup,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Fanta,Soft Drinks,1,4.15,0.0,0.42,4.57,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Corn Cheese,Sides,1,10.86,0.0,1.09,11.95,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Chicken Radish,Sides,1,4.55,0.0,0.45,5.0,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Kimchi,Sides,1,4.55,0.0,0.45,5.0,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Rice,Sides,2,4.54,0.0,0.91,10.0,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,24.5,0.0,2.45,26.95,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Beef Short Ribs Stew (2 servings),K-Main,1,41.52,0.0,4.15,45.67,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Beef Bulgogi,K-Main,1,25.82,0.0,2.58,28.4,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Bacon and Cheese fries,Sides,1,11.96,0.0,1.2,13.16,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,2,4.16,0.0,0.83,9.14,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.35,0.0,1.94,21.29,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.83,0.0,3.78,41.61,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,1,4.15,0.0,0.42,4.57,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.56,4.64,2.39,26.31,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Rice,Sides,1,4.55,0.0,0.45,5.0,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Spicy Pork Belly,K-Main,1,25.41,0.0,2.54,27.95,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,2,4.09,0.0,0.82,9.0,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.79,6.14,3.16,34.81,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.78,6.14,3.17,34.81,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Custom Amount,Custom Amount,1,10.16,0.0,1.02,11.18,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Rice,Sides,2,3.7,0.0,0.74,8.13,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,43.59,0.0,4.36,47.95,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Onion Rings,Sides,1,9.04,0.0,0.91,9.95,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Corn Cheese,Sides,1,10.87,0.0,1.08,11.95,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Fanta,Soft Drinks,2,4.09,0.0,0.82,9.0,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.36,0.0,1.93,21.29,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,24.89,0.0,2.49,27.38,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Burger Meal,Burgers,1,20.28,0.0,2.02,22.3,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Burger Meal,Burgers,1,20.27,0.0,2.03,22.3,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Kimchi Loaded Fries,Sides,1,16.32,0.0,1.63,17.95,Guest,Other,Uber Eats,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,7.35,0.0,0.73,8.08,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,12 Wings WED,Chicken,1,0.0,0.0,0.0,0.0,Guest,Card,Register,Payment
2023-09-28,TK Korean Restaurant,Mumbai,Hot Spicy Burger,Burgers,1,15.7,0.0,1.57,17.27,Guest,Card,Register,Payment
